ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,tissue
GO:0001508,action potential,0.039721946,0.008892222,0.240963855,4.467043945,10.71392017,5.96E-16,9.64E-14,8.36E-14,Cnr1/Cacna1i/Kcnq3/Kcnj11/Grin2a/Ryr2/Tac1/Kcna1/Chrna7/Cacnb4/Scn1a/Scn2a/Kcnip1/Fgf13/Kcnip2/Grin2b/Scn1b/Kcna2/Kcnab2/Cntnap2/Ank3/Nos1ap/Kcnc2/Fgf12/Gria1/Kcnn2/Kcnmb4/Cacna2d1/Scn3a/Cacnb3/Scn3b/Kcnc4/Scn2b/Kcnma1/Cntnap1/Dpp6/Kcnq2/Ywhah/Mtor/Kcna5,40,Up,ARC
GO:0097485,neuron projection guidance,0.039721946,0.013070495,0.163934426,3.039054487,7.655545386,2.87E-10,1.82E-08,1.58E-08,Lhx1/Fezf1/Bdnf/Epha6/Cntn4/Tenm2/Rtn4rl1/Fezf2/L1cam/Unc5a/Slit2/Sema6b/Nell2/Scn1b/Sema4f/Kalrn/Apbb1/Sema4g/Kif5a/Ank3/Plxna1/Plxna4/Cyfip2/Ptpro/Dscam/Nova2/Tubb2b/Efnb3/Nkx2-1/Cntn1/Epha4/Bcl11b/Nog/Ncam1/Mapk8ip3/Cntn2/Evl/Ephb1/Nectin1/Ark2c,40,Up,ARC
GO:0007613,memory,0.038728898,0.009642168,0.216666667,4.016617014,9.710818036,5.85E-14,6.51E-12,5.65E-12,Cck/Bdnf/Cnr1/Grin2a/Neto1/Tac1/Slc8a3/Hrh3/Chrna7/Scn2a/Calb1/Oxtr/Shank1/Fgf13/Slc24a2/Grin2b/Atp1a3/Kalrn/Jph3/Grm7/Pak5/Grin1/Snap25/Rcan2/Gria1/Map1a/Kat2a/Gabrb3/Prkcz/Shank2/Kcnq2/Pak6/Nog/Sorcs3/Mtor/Plcb1/Large1/Cpeb3/Pcdh8,39,Up,ARC
GO:0050770,regulation of axonogenesis,0.038728898,0.010177844,0.205263158,3.805216119,9.280256896,3.68E-13,3.55E-11,3.08E-11,Bdnf/Myo5b/Thy1/Trpc5/Nefm/Islr2/L1cam/Slit2/Fgf13/Sema6b/Pou3f2/Pak1/Nefl/Slitrk1/Wnt7a/Sema4f/Grin1/Sema4g/Brsk1/Plxna1/Plxna4/Mbp/Snap91/Limk1/Dscam/Lrrc4c/Dixdc1/Cacna1a/Efnb3/Map1b/Brsk2/Epha4/Map2k1/Rufy3/Cit/Ache/Dbn1/Syngap1/Rgma,39,Up,ARC
GO:0030534,adult behavior,0.038728898,0.010392115,0.201030928,3.726758054,9.116147715,7.40E-13,6.20E-11,5.38E-11,Grm2/Bdnf/Snca/Trh/Htr2c/Slitrk5/Chrna7/Cacnb4/Scn1a/Shank1/Gabrg2/Slitrk1/Atp1a3/Kalrn/Grm7/Sptbn2/Fkrp/Cntnap2/Grin1/Nrxn2/Fgf12/Adam22/Fgf14/Sez6l/Sez6/Alk/Dnm1/Glrb/Kcnma1/Cend1/Cacna1a/Efnb3/Mafg/Shank2/Epha4/Pcdh17/Septin5/Nrxn3/Uchl3,39,Up,ARC
GO:0050905,neuromuscular process,0.038728898,0.011249196,0.185714286,3.442814584,8.500650962,9.88E-12,6.97E-10,6.05E-10,Tcap/Grin2a/Penk/Prrt2/Kcna1/Slc8a3/Rbfox1/Atp2b2/Scn1a/Shank1/Nefl/Grin3a/Atp8a2/Grin2b/Adarb1/Kcnab2/Jph3/Fkrp/Cntnap2/Grin1/Camk2b/Fgf12/Map1a/Camta1/Fgf14/Glrb/Kcnma1/Cntnap1/Pde8b/Cacna1a/Abr/Igdcc3/Mtor/Ctnna2/Vti1a/Dlg4/Vps35/Large1/Dbn1,39,Up,ARC
GO:0007411,axon guidance,0.038728898,0.013016927,0.160493827,2.975271862,7.400662849,9.03E-10,5.03E-08,4.36E-08,Lhx1/Fezf1/Bdnf/Epha6/Cntn4/Tenm2/Rtn4rl1/Fezf2/L1cam/Unc5a/Slit2/Sema6b/Nell2/Scn1b/Sema4f/Kalrn/Apbb1/Sema4g/Kif5a/Ank3/Plxna4/Cyfip2/Ptpro/Dscam/Nova2/Tubb2b/Efnb3/Nkx2-1/Cntn1/Epha4/Bcl11b/Nog/Ncam1/Mapk8ip3/Cntn2/Evl/Ephb1/Nectin1/Ark2c,39,Up,ARC
GO:0031503,protein-containing complex localization,0.038728898,0.013016927,0.160493827,2.975271862,7.400662849,9.03E-10,5.03E-08,4.36E-08,Hpca/Myo5b/Grin2a/Neto1/Cplx1/Akap5/Nptx1/Dnm3/Cacng2/C1ql3/Kalrn/Vamp2/Akap6/Kif5a/Snap25/Adam22/Anks1b/Nlgn1/Prkcz/Stx1b/Syne1/Tspan7/Stau2/Numb/Mapk10/Map2k1/Synj1/Clstn1/Hras/Nptxr/Ppp3r1/Nrxn3/Traf3ip1/Dlg4/Vps35/Nsg1/Dbn1/Camk2a/Dlg3,39,Up,ARC
GO:0051963,regulation of synapse assembly,0.037735849,0.00782087,0.260273973,4.825019385,11.07925306,2.05E-16,3.80E-14,3.30E-14,Bdnf/Snca/Cbln1/Elavl2/Slitrk5/Lzts3/Lrfn5/Oxtr/Slit2/Lrrtm2/Adgrb2/Slitrk1/Wnt7a/LRRTM1/Il1rapl1/Grin1/Numbl/Clstn2/Srcin1/Snap25/Icam5/Psd/Nlgn1/Amigo2/Efnb3/Lrrc24/Lrrc4b/Flrt1/Stau2/Numb/Clstn1/Dlg4/Ephb1/Vps35/Ptk2b/Nectin1/Clstn3/Gprasp3,38,Up,ARC
GO:0071805,potassium ion transmembrane transport,0.037735849,0.01071352,0.19,3.522264151,8.563276869,8.89E-12,6.37E-10,5.52E-10,Ptger3/Kcnh5/Kcnq3/Kcnj11/Kcna1/Slc17a6/Dpp10/Rgs4/Kcnc1/Kcna4/Kcnip1/Kcnip2/Kcnj6/Wnk3/Slc24a2/Atp1a3/Slc12a5/Kcna2/Kcnt1/Kcnab2/Akap6/Kcnc2/Snap25/Kcnn2/Kcnmb4/Kcna6/Rgs7/Kcnc4/Kcnma1/Kcnk1/Kcnip4/Dpp6/Atp1b1/Kcnq2/Slc9a7/Large1/Eef1a2/Kcna5,38,Up,ARC
GO:1902414,protein localization to cell junction,0.0367428,0.007285194,0.272058824,5.04348969,11.30079514,1.05E-16,2.03E-14,1.76E-14,Grin2a/Neto1/Cplx1/Nptx1/Shank1/Cacng2/C1ql3/Kalrn/LRRTM1/Vamp2/Grin1/Kif5a/Nrxn2/Dlgap1/Snap25/Map1a/Adam22/Mapk9/Nlgn1/Prkcz/Mapk8/Stx1b/Stau2/Mapk10/Map2k1/Clstn1/Mapk8ip3/Hras/Nptxr/Nrxn3/Rab27b/Dlg4/Vps35/Nsg1/Nectin1/Clstn3/Camk2a,37,Up,ARC
GO:1990138,neuron projection extension,0.0367428,0.011570602,0.171296296,3.175530545,7.679177244,3.75E-10,2.29E-08,1.99E-08,Cpne9/Bdnf/Nrn1/Myo5b/Trpc5/Syt1/Syt2/Islr2/L1cam/Slit2/Sema6b/Pak1/Prickle1/Sema4f/Sema4g/Olfm1/Rims1/Plxna1/Plxna4/Cyfip2/Rnf157/Limk1/Dscam/Cpne5/Dpysl2/Prkcz/Map1b/Mul1/Pak6/Flrt1/Clasp2/Rufy3/Cit/Wasf1/Dbn1/Clstn3/Dclk1,37,Up,ARC
GO:0030902,hindbrain development,0.0367428,0.012213413,0.162280702,3.008397359,7.285862325,1.78E-09,9.29E-08,8.06E-08,Lhx1/Cbln1/Lef1/Trnp1/Kcnc1/Atp2b2/Pak1/Faim2/Wnt7a/Ntm/Sptbn2/Cntnap2/Grin1/Kndc1/Nanos1/Ppargc1a/Kat2a/Zbtb18/Sez6l/Gabrb3/Sez6/Dixdc1/Cend1/Amigo2/Cacna1a/Cntn1/Ahi1/Nog/Atf2/Map2k1/Ttbk2/Gnpat/Ttll1/Ctnna2/Ptbp2/Ephb1/Ckmt1,37,Up,ARC
GO:0140029,exocytic process,0.034756703,0.005196057,0.360824742,6.689052918,13.41382232,2.76E-20,6.59E-18,5.72E-18,Slc18a2/Snca/Doc2a/Cplx1/Prrt2/Syt1/Syt2/Cacna1b/Syt9/Cadps/Napb/Sv2a/Syt7/Sptbn2/Rph3a/Vamp2/Rab3a/Vamp1/Rims1/Gnao1/Snap25/Stxbp5/Unc13c/Stxbp1/Nlgn1/Erc2/Stx1b/Ppfia3/Cplx2/Septin5/Ncam1/Stx1a/Synj1/Exoc6b/Camk2a,35,Up,ARC
GO:0035249,"synaptic transmission, glutamatergic",0.034756703,0.006963788,0.269230769,4.991062562,10.90368073,1.01E-15,1.59E-13,1.38E-13,Grm2/Adcyap1/Grm5/Cnr1/Grm4/Grin2a/Grm1/Syt1/Cdh8/Slc17a6/Cacnb4/Oxtr/Pak1/Grin3a/Cacng2/Grin2b/Napb/Kalrn/Grm7/Gria2/Grin1/Dgki/Gria1/Unc13c/Frrs1l/Stxbp1/Gria3/Nlgn1/Gria4/Cacna1a/Abtb3/Shank2/Mapk8ip2/Ptk2b/Clstn3,35,Up,ARC
GO:0031644,regulation of nervous system process,0.034756703,0.008624384,0.217391304,4.030050516,9.220174664,1.03E-12,8.35E-11,7.24E-11,Cbln1/Grin2a/Htr2c/Neto1/Grm1/Tac1/Slc8a3/Tppp/Rgs4/Chrna7/Shank1/Grin2b/Dlgap3/Wnt7a/Dlgap2/Cntnap2/Grin1/Rims1/Fgf12/Dlgap1/Tmem25/Cacnb3/Celf4/Nlgn1/Kcnc4/Prkcz/Stx1b/Syne1/Stx1a/Prkar1b/Dlg4/Tnfrsf21/Ptk2b/Dbn1/Begain,35,Up,ARC
GO:0051648,vesicle localization,0.034756703,0.010606385,0.176767677,3.276960268,7.691285871,4.65E-10,2.77E-08,2.41E-08,Snca/Myo5b/Ppfia2/Syn2/Dync1i1/Cadps/Dnm3/Syn1/Lin7a/Rab3a/Btbd8/Rims1/Syt6/Kif5a/Snap25/Unc13c/Stxbp1/Tanc2/Smpd3/Snap91/Nlgn1/Dnm1/Syt10/Dpysl2/Prkcz/Mapk8/Madd/Ahi1/Pcdh17/Map2k1/Clasp2/Synj1/Sybu/Exoc6b/Stam,35,Up,ARC
GO:0035418,protein localization to synapse,0.033763654,0.005410328,0.336633663,6.240593076,12.60998618,1.21E-18,2.52E-16,2.19E-16,Grin2a/Neto1/Cplx1/Nptx1/Shank1/Cacng2/C1ql3/Kalrn/LRRTM1/Vamp2/Grin1/Kif5a/Nrxn2/Dlgap1/Snap25/Map1a/Adam22/Nlgn1/Prkcz/Stx1b/Stau2/Mapk10/Map2k1/Clstn1/Mapk8ip3/Hras/Nptxr/Nrxn3/Rab27b/Dlg4/Vps35/Nsg1/Clstn3/Camk2a,34,Up,ARC
GO:0060079,excitatory postsynaptic potential,0.033763654,0.006428112,0.283333333,5.252499172,11.15913858,4.79E-16,8.28E-14,7.18E-14,Bdnf/Snca/Cbln1/Grin2a/Neto1/Slc8a3/Rgs4/Chrna7/Shank1/Grin2b/Wnt7a/Gria2/Cntnap2/Grin1/Dgki/Rims1/Tmem25/Cacnb3/Celf4/Sez6/Nlgn1/Glrb/Prkcz/Stx1b/Slc29a1/Syne1/Stx1a/Prkar1b/Mapk8ip2/Dlg4/Ptk2b/Mpp2/Dbn1/Begain,34,Up,ARC
GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,0.033763654,0.007285194,0.25,4.634558093,10.15790804,2.87E-14,3.35E-12,2.90E-12,Hpca/Sst/Neto1/Cplx1/Akap5/Nptx1/Dnm3/Cacng2/C1ql3/Kalrn/Vamp2/Cntnap2/Snap25/Frrs1l/Adam22/Prkcz/Stx1b/Syne1/Tspan7/Numb/Mapk10/Map2k1/Synj1/Clstn1/Hras/Nptxr/Ppp3r1/Nrxn3/Dlg4/Vps35/Nsg1/Ctnnd2/Camk2a/Dlg3,34,Up,ARC
GO:0051588,regulation of neurotransmitter transport,0.032770606,0.007070924,0.25,4.634558093,10.00633236,6.87E-14,7.49E-12,6.50E-12,Grm2/Slc18a2/Prkcg/Snca/Htr2c/Cplx1/Syt1/Ppfia2/Cacnb4/Syn2/Cacna1e/Cacna1b/Gpr158/Syn1/Wnt7a/Nat8l/Rab3a/Rims1/Stxbp5/Unc13c/Rims4/Stxbp1/Nlgn1/Kcnc4/Syngr3/Cacna1a/Stx1b/Rims3/Cplx2/Stx1a/Pfn2/Fbxo45/Camk2a,33,Up,ARC
GO:0015837,amine transport,0.032770606,0.007178059,0.246268657,4.565385584,9.890509805,1.09E-13,1.17E-11,1.01E-11,Grm2/Cck/Slc18a2/Ptger3/Snca/Cnr1/Trh/Htr2c/Htr1a/Grm1/Syt1/Hrh3/Rgs4/Syt2/Syt13/Chrna7/Oxtr/Syt9/Grin2b/Kcna2/Nat8l/Sv2a/Grm7/Syt7/Rab3a/Syt6/Ddc/Stxbp1/Pcp4/Syt10/Dpysl2/Cacna1a/Stx1a,33,Up,ARC
GO:0022037,metencephalon development,0.031777557,0.009320763,0.183908046,3.409330092,7.624297885,9.22E-10,5.08E-08,4.41E-08,Lhx1/Cbln1/Trnp1/Kcnc1/Atp2b2/Pak1/Faim2/Wnt7a/Ntm/Sptbn2/Cntnap2/Grin1/Kndc1/Nanos1/Ppargc1a/Kat2a/Zbtb18/Sez6l/Gabrb3/Sez6/Dixdc1/Cend1/Amigo2/Cacna1a/Cntn1/Atf2/Map2k1/Ttbk2/Gnpat/Ttll1/Ptbp2/Ckmt1,32,Up,ARC
GO:0051650,establishment of vesicle localization,0.031777557,0.009427898,0.181818182,3.370587704,7.54509605,1.24E-09,6.70E-08,5.81E-08,Snca/Myo5b/Ppfia2/Dync1i1/Cadps/Dnm3/Lin7a/Rab3a/Btbd8/Rims1/Syt6/Kif5a/Snap25/Unc13c/Stxbp1/Tanc2/Smpd3/Snap91/Nlgn1/Dnm1/Syt10/Dpysl2/Prkcz/Mapk8/Madd/Ahi1/Map2k1/Clasp2/Synj1/Sybu/Exoc6b/Stam,32,Up,ARC
GO:0051952,regulation of amine transport,0.030784508,0.006642383,0.25,4.634558093,9.696278967,3.94E-13,3.73E-11,3.23E-11,Grm2/Cck/Ptger3/Snca/Cnr1/Trh/Htr2c/Htr1a/Grm1/Syt1/Hrh3/Rgs4/Syt2/Syt13/Chrna7/Oxtr/Syt9/Grin2b/Kcna2/Nat8l/Sv2a/Grm7/Syt7/Rab3a/Syt6/Stxbp1/Pcp4/Syt10/Dpysl2/Cacna1a/Stx1a,31,Up,ARC
GO:0008306,associative learning,0.030784508,0.007017356,0.236641221,4.386909951,9.288892282,1.91E-12,1.52E-10,1.32E-10,Cck/Bdnf/Grin2a/Neto1/Nrgn/Tac1/Pde1b/Gabra5/Chrna7/Cacna1e/Shank1/Grin2b/Atp1a3/Adcy3/B3gat1/Grm7/Apbb1/Cntnap2/Grin1/Clstn2/Brsk1/Snap25/Oprl1/Map1a/Rapgef3/Ndrg4/Pde8b/Shank2/Nog/Mtor/Syngap1,31,Up,ARC
GO:1903305,regulation of regulated secretory pathway,0.030784508,0.008892222,0.186746988,3.461959058,7.607989172,1.14E-09,6.22E-08,5.39E-08,Prkcg/Cacna1i/Doc2a/Syt1/Ppfia2/Syt2/Syt13/Cacnb4/Cacna1e/Syt9/Cadps/Syn1/Wnt7a/Syt7/Sptbn2/Rph3a/Rab3a/Rims1/Syt6/Stxbp5/Rims4/Stxbp1/Adra2a/Nlgn1/Syt10/Cacna1a/Rims3/Stx1a/Abr/Pfn2/Fbxo45,31,Up,ARC
GO:0046928,regulation of neurotransmitter secretion,0.02979146,0.006053139,0.265486726,4.921654612,9.984410723,1.70E-13,1.74E-11,1.51E-11,Grm2/Prkcg/Snca/Htr2c/Cplx1/Syt1/Ppfia2/Cacnb4/Syn2/Cacna1e/Cacna1b/Gpr158/Syn1/Wnt7a/Rab3a/Rims1/Stxbp5/Unc13c/Rims4/Stxbp1/Nlgn1/Kcnc4/Cacna1a/Stx1b/Rims3/Cplx2/Stx1a/Pfn2/Fbxo45/Camk2a,30,Up,ARC
GO:0106027,neuron projection organization,0.028798411,0.006267409,0.247863248,4.594946486,9.314210566,2.85E-12,2.20E-10,1.91E-10,Myo5b/Grin2a/Ppfia2/Lzts3/Chrna7/Shank1/Dnm3/Grin2b/Atp1a3/Wnt7a/Kalrn/Rph3a/Cntnap2/Grin1/Camk2b/Srcin1/Map1a/Tanc2/Nlgn1/Epha4/Stau2/Ngef/Dlg4/Ephb1/Vps35/Ctnnd2/Dbn1/Cfl1/Gprasp3,29,Up,ARC
GO:0060996,dendritic spine development,0.028798411,0.007178059,0.21641791,4.012005514,8.355413281,1.01E-10,6.60E-09,5.73E-09,Myo5b/Ppfia2/Lzts3/Shank1/Dnm3/Pak1/Grin3a/Slc12a5/Wnt7a/Kalrn/Cntnap2/Camk2b/Srcin1/Neurl1/Tanc2/Nlgn1/Epha4/Stau2/Ngef/Mtor/Acsl4/Dlg4/Ephb1/Cpeb3/Ctnnd2/Dbn1/Camk2a/Cfl1/Gprasp3,29,Up,ARC
GO:0099175,regulation of postsynapse organization,0.028798411,0.007445897,0.208633094,3.867688769,8.103222772,2.57E-10,1.65E-08,1.43E-08,Cbln1/Ppfia2/Lzts3/Lrrtm2/Dnm3/Grin2b/Wnt7a/Kalrn/LRRTM1/Il1rapl1/Grin1/Camk2b/Numbl/Srcin1/Dgkb/Tanc2/Psd/Nlgn1/Lrrc4b/Shank2/Epha4/Stau2/Numb/Ngef/Vps35/Ptk2b/Dbn1/Cfl1/Gprasp3,29,Up,ARC
GO:0019226,transmission of nerve impulse,0.027805362,0.005946004,0.252252252,4.676310869,9.276073635,4.26E-12,3.19E-10,2.77E-10,Cacna1i/Kcnq3/Penk/Kcna1/Chrna7/Cacnb4/Scn1a/Scn2a/Cacna1e/Pak1/Cacng2/Atp1a3/Scn1b/Kcna2/Grm7/Cntnap2/Ank3/Fgf12/Gria1/Kcnmb4/Scn3a/Kcnc4/Kcnma1/Cntnap1/Cacna1a/Dpp6/Kcnq2/Mtor,28,Up,ARC
GO:0097061,dendritic spine organization,0.026812314,0.005624598,0.257142857,4.766974039,9.242884969,6.31E-12,4.65E-10,4.03E-10,Myo5b/Grin2a/Ppfia2/Lzts3/Chrna7/Shank1/Dnm3/Grin2b/Wnt7a/Kalrn/Rph3a/Cntnap2/Grin1/Camk2b/Srcin1/Tanc2/Nlgn1/Epha4/Stau2/Ngef/Dlg4/Ephb1/Vps35/Ctnnd2/Dbn1/Cfl1/Gprasp3,27,Up,ARC
GO:1901890,positive regulation of cell junction assembly,0.026812314,0.007178059,0.201492537,3.735315478,7.587865019,2.38E-09,1.20E-07,1.04E-07,Bdnf/Cbln1/Thy1/Slitrk5/Oxtr/Slit2/Lrrtm2/Adgrb2/Slitrk1/Wnt7a/LRRTM1/Il1rapl1/Cntnap2/Clstn2/Nlgn1/Amigo2/Lrrc24/Lrrc4b/Flrt1/Stau2/Clstn1/Nphp4/Dlg4/Ephb1/Clstn3/Cfl1/Gprasp3,27,Up,ARC
GO:0099084,postsynaptic specialization organization,0.025819265,0.003696165,0.376811594,6.985420894,11.89374977,5.92E-16,9.64E-14,8.36E-14,Cbln1/Nptx1/Shank1/Lrrtm2/Lrrc4/C1ql3/Sptbn2/LRRTM1/Cntnap2/Nrxn2/Dlgap1/Nlgn1/Cntnap1/Lrrc4b/Shank2/Arhgef9/Nptxr/Nrxn3/Dlg4/Ptk2b/Ctnnd2/Mpp2/Dbn1/Dlg3/Syngap1/Cfl1,26,Up,ARC
GO:0017156,calcium-ion regulated exocytosis,0.025819265,0.004231841,0.329113924,6.101190401,10.84929254,2.60E-14,3.26E-12,2.83E-12,Cacna1i/Doc2a/Syt1/Syt2/Syt13/Syn2/Syt9/Cadps/Syt7/Sptbn2/Rph3a/Vamp2/Rab3a/Rims1/Syt6/Snap25/Unc13c/Rims4/Stxbp1/Adra2a/Syt10/Cacna1a/Stx1b/Rims3/Stx1a/Ppp3cb,26,Up,ARC
GO:0097120,receptor localization to synapse,0.025819265,0.004660381,0.298850575,5.540161399,10.1353962,3.41E-13,3.35E-11,2.91E-11,Neto1/Cplx1/Nptx1/Cacng2/C1ql3/Kalrn/Vamp2/Kif5a/Snap25/Adam22/Anks1b/Nlgn1/Prkcz/Stx1b/Mapk10/Map2k1/Clstn1/Hras/Nptxr/Nrxn3/Dlg4/Vps35/Nsg1/Dbn1/Camk2a/Dlg3,26,Up,ARC
GO:0021675,nerve development,0.025819265,0.006374545,0.218487395,4.050370098,7.970950624,7.52E-10,4.34E-08,3.76E-08,Bdnf/Prkcg/Kcnq3/Gabrb2/Nptx1/Kcna1/Kcnc1/Gabra5/Scn1a/Scn2a/Cacna1b/Adarb1/Kcna2/B4galnt1/Kcnc2/Plxna1/Plxna4/Erbb3/Gabrb3/Kcnc4/Kcnq2/Ephb1/Large1/Fbxo45/Afg3l2/Ark2c,26,Up,ARC
GO:0099505,regulation of presynaptic membrane potential,0.024826216,0.002303407,0.581395349,10.77804208,15.32788886,3.57E-21,9.42E-19,8.17E-19,Gabra1/Kcnj11/Grin2a/Gabrb2/Gabra3/Kcna1/Kcnc1/Gabra5/Scn1a/Scn2a/Kcna4/Kcnj6/Grin2b/Gabra2/Kcna2/Gria2/Grin1/Kcnc2/Gria1/Kcnmb4/Gria3/Kcnc4/Gria4/Gabrb1/Kcnma1,25,Up,ARC
GO:0051932,"synaptic transmission, GABAergic",0.024826216,0.003910435,0.342465753,6.348709717,10.93343736,2.87E-14,3.35E-12,2.90E-12,Bdnf/Hapln4/Gabra1/Cnr1/Grm4/Gabra4/Gabrb2/Grm1/Tac1/Gabra3/Gabra5/Oxtr/Gabrg2/Pak1/Gabra2/Gabbr2/Cntnap2/Plcl2/Stxbp1/Gabrb3/Nlgn1/Dnm1/Phf24/Gabrg1/Clstn3,25,Up,ARC
GO:0048168,regulation of neuronal synaptic plasticity,0.023833168,0.004553246,0.282352941,5.234324435,9.342864146,1.07E-11,7.46E-10,6.47E-10,Bdnf/Pmch/Grm5/Snca/Grin2a/Neto1/Grin2b/Ncdn/Kalrn/Jph3/Rab3a/Grin1/Camk2b/Rims1/Kcnn2/Neurl1/Shisa9/Ppfia3/Nog/Hras/Slc4a10/Dlg4/Camk2a/Syngap1,24,Up,ARC
GO:0048814,regulation of dendrite morphogenesis,0.023833168,0.005463895,0.235294118,4.361937029,8.129706018,6.80E-10,3.96E-08,3.44E-08,Myo5b/Trpc5/Akap5/Hecw1/Dpysl5/Kalrn/Il1rapl1/Grin1/Camk2b/Numbl/Kndc1/Syne1/Epha4/Stau2/Numb/Hecw2/Ywhah/Rapgef2/Cit/Ache/Dlg4/Dbn1/Parp6/Gprasp3,24,Up,ARC
GO:0097106,postsynaptic density organization,0.022840119,0.003106921,0.396551724,7.35136801,11.56784448,7.70E-15,1.10E-12,9.57E-13,Cbln1/Nptx1/Shank1/Lrrtm2/Lrrc4/C1ql3/LRRTM1/Cntnap2/Nrxn2/Dlgap1/Nlgn1/Cntnap1/Lrrc4b/Shank2/Nrxn3/Dlg4/Ptk2b/Ctnnd2/Mpp2/Dbn1/Dlg3/Syngap1/Cfl1,23,Up,ARC
GO:0098815,modulation of excitatory postsynaptic potential,0.022840119,0.003267624,0.37704918,6.989825321,11.1888448,2.81E-14,3.35E-12,2.90E-12,Cbln1/Grin2a/Neto1/Slc8a3/Rgs4/Chrna7/Shank1/Grin2b/Wnt7a/Grin1/Rims1/Tmem25/Cacnb3/Celf4/Nlgn1/Prkcz/Stx1b/Syne1/Stx1a/Prkar1b/Dlg4/Ptk2b/Dbn1,23,Up,ARC
GO:1903539,protein localization to postsynaptic membrane,0.022840119,0.003642597,0.338235294,6.270284479,10.39624238,4.18E-13,3.88E-11,3.37E-11,Grin2a/Neto1/Cplx1/Nptx1/Cacng2/C1ql3/Kalrn/Vamp2/Grin1/Snap25/Adam22/Prkcz/Stx1b/Mapk10/Map2k1/Clstn1/Hras/Nptxr/Nrxn3/Dlg4/Vps35/Nsg1/Camk2a,23,Up,ARC
GO:0062237,protein localization to postsynapse,0.022840119,0.003696165,0.333333333,6.179410791,10.29211095,5.96E-13,5.26E-11,4.57E-11,Grin2a/Neto1/Cplx1/Nptx1/Cacng2/C1ql3/Kalrn/Vamp2/Grin1/Snap25/Adam22/Prkcz/Stx1b/Mapk10/Map2k1/Clstn1/Hras/Nptxr/Nrxn3/Dlg4/Vps35/Nsg1/Camk2a,23,Up,ARC
GO:0051965,positive regulation of synapse assembly,0.022840119,0.004392543,0.280487805,5.199748105,9.100841616,3.35E-11,2.27E-09,1.97E-09,Bdnf/Cbln1/Slitrk5/Oxtr/Slit2/Lrrtm2/Adgrb2/Slitrk1/Wnt7a/LRRTM1/Il1rapl1/Clstn2/Nlgn1/Amigo2/Lrrc24/Lrrc4b/Flrt1/Stau2/Clstn1/Dlg4/Ephb1/Clstn3/Gprasp3,23,Up,ARC
GO:0051966,"regulation of synaptic transmission, glutamatergic",0.022840119,0.004874652,0.252747253,4.685487303,8.415349911,3.34E-10,2.07E-08,1.80E-08,Grm2/Adcyap1/Grm5/Cnr1/Grm4/Grin2a/Grm1/Syt1/Oxtr/Cacng2/Grin2b/Kalrn/Grm7/Gria2/Grin1/Dgki/Frrs1l/Stxbp1/Nlgn1/Gria4/Shank2/Mapk8ip2/Ptk2b,23,Up,ARC
GO:0051937,catecholamine transport,0.022840119,0.004981787,0.247311828,4.584724135,8.275174426,5.34E-10,3.15E-08,2.73E-08,Grm2/Slc18a2/Ptger3/Snca/Cnr1/Syt1/Hrh3/Syt2/Syt13/Chrna7/Oxtr/Syt9/Cadps/Slc22a3/Kcna2/Nat8l/Syt7/Rab3a/Syt6/Pcp4/Smpd3/Syt10/Stx1a,23,Up,ARC
GO:0007215,glutamate receptor signaling pathway,0.021847071,0.002839083,0.41509434,7.695115325,11.65490748,9.44E-15,1.32E-12,1.14E-12,Grm2/Grm5/Grm4/Grin2a/Grm1/Grin3a/Grin2b/Atp1a3/Kalrn/Grm7/Gria2/Dagla/Grin1/Necab2/Gria1/Frrs1l/Gria3/Gria4/Cx3cl1/Plcb1/Ptk2b/Camk2a,22,Up,ARC
GO:0050432,catecholamine secretion,0.019860973,0.003964003,0.27027027,5.010333074,8.253805761,1.32E-09,7.04E-08,6.10E-08,Grm2/Slc18a2/Ptger3/Snca/Cnr1/Syt1/Hrh3/Syt2/Syt13/Chrna7/Oxtr/Syt9/Cadps/Kcna2/Syt7/Rab3a/Syt6/Pcp4/Syt10/Stx1a,20,Up,ARC
GO:0060997,dendritic spine morphogenesis,0.019860973,0.00401757,0.266666667,4.943528633,8.171188876,1.71E-09,9.02E-08,7.82E-08,Myo5b/Ppfia2/Lzts3/Shank1/Dnm3/Wnt7a/Kalrn/Camk2b/Srcin1/Tanc2/Nlgn1/Epha4/Stau2/Ngef/Dlg4/Ephb1/Ctnnd2/Dbn1/Cfl1/Gprasp3,20,Up,ARC
GO:2000463,positive regulation of excitatory postsynaptic potential,0.017874876,0.002196272,0.43902439,8.138736164,10.92662796,8.00E-13,6.58E-11,5.71E-11,Grin2a/Neto1/Rgs4/Chrna7/Shank1/Grin2b/Wnt7a/Grin1/Rims1/Cacnb3/Nlgn1/Prkcz/Stx1b/Stx1a/Prkar1b/Dlg4/Ptk2b/Dbn1,18,Up,ARC
GO:0099068,postsynapse assembly,0.017874876,0.002571245,0.375,6.95183714,9.858848053,2.02E-11,1.39E-09,1.20E-09,Cbln1/Nptx1/Lzts3/Lrrtm2/C1ql3/Sptbn2/LRRTM1/Numbl/Nrxn2/Psd/Nlgn1/Lrrc4b/Arhgef9/Numb/Nptxr/Nrxn3/Vps35/Ptk2b,18,Up,ARC
