"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction","tissue"
"GO:0030198","extracellular matrix organization",0.124161073825503,0.0176773087636597,7.85418555342856e-21,1.14791357506525e-17,8.19730636030389e-18,"Tgfbi/Emilin1/Fbln1/Tnfrsf1a/Phldb2/Adamtsl2/Vtn/Olfml2a/Myh11/Anxa2/Npnt/Col3a1/Antxr2/Col1a2/Lcp1/Loxl2/Lamb1/Lgals3/Smoc2/Scara3/Col5a1/Col18a1/Thsd4/Tgfbr3/Fn1/Nid1/Col1a1/Abi3bp/Ddr2/Crispld2/Col6a1/Mfap4/Foxc1/Lox/Cyp1b1/Col8a2/Adamts12",37,"Down","ARC"
"GO:0043062","extracellular structure organization",0.124161073825503,0.0177308763659739,8.72053868117435e-21,1.14791357506525e-17,8.19730636030389e-18,"Tgfbi/Emilin1/Fbln1/Tnfrsf1a/Phldb2/Adamtsl2/Vtn/Olfml2a/Myh11/Anxa2/Npnt/Col3a1/Antxr2/Col1a2/Lcp1/Loxl2/Lamb1/Lgals3/Smoc2/Scara3/Col5a1/Col18a1/Thsd4/Tgfbr3/Fn1/Nid1/Col1a1/Abi3bp/Ddr2/Crispld2/Col6a1/Mfap4/Foxc1/Lox/Cyp1b1/Col8a2/Adamts12",37,"Down","ARC"
"GO:0045229","external encapsulating structure organization",0.124161073825503,0.0177308763659739,8.72053868117435e-21,1.14791357506525e-17,8.19730636030389e-18,"Tgfbi/Emilin1/Fbln1/Tnfrsf1a/Phldb2/Adamtsl2/Vtn/Olfml2a/Myh11/Anxa2/Npnt/Col3a1/Antxr2/Col1a2/Lcp1/Loxl2/Lamb1/Lgals3/Smoc2/Scara3/Col5a1/Col18a1/Thsd4/Tgfbr3/Fn1/Nid1/Col1a1/Abi3bp/Ddr2/Crispld2/Col6a1/Mfap4/Foxc1/Lox/Cyp1b1/Col8a2/Adamts12",37,"Down","ARC"
"GO:0045785","positive regulation of cell adhesion",0.10738255033557,0.0264088279408614,1.7835051589271e-11,1.40861237452062e-08,1.00589690963488e-08,"Emilin1/Igf1/Plekha2/Fbln1/Igf2/Ada/Irgm/Vtn/Cdk6/Igfbp2/Tgfbr2/Npnt/F11r/Pycard/Kitlg/Cd74/Tgm2/Dab2/Smoc2/Angpt1/Ptpn6/RT1-Ba/RT1-Db1/Fn1/Nid1/Ccl19/RT1-Da/RT1-Bb/Abi3bp/Cdh1/Bmp7/RT1-A2",32,"Down","ARC"
"GO:0022407","regulation of cell-cell adhesion",0.0906040268456376,0.026248125133919,2.44093631489929e-08,5.07329342501963e-06,3.62286337264e-06,"Igf1/Igf2/Ada/Irgm/Igfbp2/Tgfbr2/F11r/Prkcd/Pycard/Bmp6/Kitlg/Klf4/Cd74/Hspb1/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Da/RT1-Bb/Cdh1/Bmp7/Epcam/RT1-A2",27,"Down","ARC"
"GO:0061448","connective tissue development",0.087248322147651,0.0182129847868009,4.4577845830215e-11,2.51482733119313e-08,1.79585036058866e-08,"Tgfbi/Igf1/Creb3l2/Mgp/Cfh/Tgfbr2/Col3a1/Mustn1/Bmp6/Loxl2/Ctsk/Timp1/Col5a1/Ogn/Col1a1/Bgn/Msx1/Ccn3/Col6a1/Efemp1/Lum/Lox/Slc26a2/Bmp7/Adamts12/Pitx1",26,"Down","ARC"
"GO:0042060","wound healing",0.087248322147651,0.0215341761302764,1.67101631672533e-09,7.25607460853312e-07,5.18159797317382e-07,"Igf1/Fbln1/Rab27a/Phldb2/Elk3/Cfh/Cnn2/Anxa2/Plau/F11r/Prkcd/Col3a1/Hspb1/Svep1/Smoc2/Serping1/Timp1/Tspan8/Aqp1/Col5a1/Ptpn6/Fn1/Abi3bp/Ddr2/Thbd/Gata2",26,"Down","ARC"
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",0.087248322147651,0.0222841225626741,3.42703625532499e-09,1.23030601566167e-06,8.78567476365133e-07,"Cdkn1c/Sfrp1/Id1/Emilin1/Adamtsl2/Cdh5/Tgfbr2/Npnt/Col3a1/Bmp6/Col1a2/Gpc3/Lrrc32/Ltbp1/Hspa1b/Dab2/Tgfbr3/Htra3/Rbpms/Zic2/Msx1/Ccn3/Tfap2b/Lox/Fshb/Bmp7",26,"Down","ARC"
"GO:0007159","leukocyte cell-cell adhesion",0.0838926174496644,0.0216948789372188,8.9170893502559e-09,2.70873737262773e-06,1.93432245905551e-06,"Igf1/Igf2/Ada/Irgm/Cfh/Igfbp2/Tgfbr2/F11r/Pycard/Kitlg/Klf4/Cd74/Hspb1/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Da/RT1-Bb/Bmp7/RT1-A2/Apoa4",25,"Down","ARC"
"GO:0009612","response to mechanical stimulus",0.0805369127516778,0.0198200128562246,6.86473504683723e-09,2.25906989166335e-06,1.61321273600675e-06,"Igf1/Tnfrsf1a/Igf2/Mgp/Cnn2/Igfbp2/Tlr3/Tgfbr2/Btg2/F11r/Prkcd/Col3a1/Bmp6/Hspb1/Cyba/Ltbp1/Hspa1b/Aqp1/Col1a1/Dcn/Oxt/Ddr2/Txnip/Col6a1",24,"Down","ARC"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.0805369127516778,0.0203021212770516,1.09436789610797e-08,3.08689915837883e-06,2.20436961930319e-06,"Cdkn1c/Sfrp1/Id1/Emilin1/Adamtsl2/Cdh5/Tgfbr2/Npnt/Col3a1/Bmp6/Col1a2/Gpc3/Lrrc32/Ltbp1/Hspa1b/Dab2/Tgfbr3/Htra3/Zic2/Msx1/Tfap2b/Lox/Fshb/Bmp7",24,"Down","ARC"
"GO:0001822","kidney development",0.0805369127516778,0.0216413113349046,3.71360092484673e-08,6.66591366009988e-06,4.76016118548536e-06,"Cdkn1c/Sfrp1/Fras1/Cfh/Serpinf1/Npnt/Enpep/Bmp6/Gpc3/Bicc1/Angpt1/Aqp1/Nid1/Vcan/Slc22a6/Dcn/Aldh1a2/Wnt6/Tfap2b/Foxc1/Bmp7/Timeless/Epcam/Six1",24,"Down","ARC"
"GO:0072001","renal system development",0.0805369127516778,0.0223912577673023,7.04791584200239e-08,1.07046998692567e-05,7.64427795171028e-06,"Cdkn1c/Sfrp1/Fras1/Cfh/Serpinf1/Npnt/Enpep/Bmp6/Gpc3/Bicc1/Angpt1/Aqp1/Nid1/Vcan/Slc22a6/Dcn/Aldh1a2/Wnt6/Tfap2b/Foxc1/Bmp7/Timeless/Epcam/Six1",24,"Down","ARC"
"GO:1901654","response to ketone",0.0805369127516778,0.0245339618598672,3.78009565678551e-07,3.36781736402819e-05,2.40497466866536e-05,"Sfrp1/Fibin/Igf1/Serpinf1/Ucp2/Th/Avp/Klf4/Klf2/Cyba/Aqp1/Tgfbr3/Ghrh/RT1-Db1/Fn1/Pde5a/Ccl19/RT1-Bb/Oxt/Txnip/Lepr/Gstm2/Gjb2/Cyp1b1",24,"Down","ARC"
"GO:0031589","cell-substrate adhesion",0.0771812080536913,0.0203021212770516,4.89595479508719e-08,8.40614151556491e-06,6.00286631397646e-06,"Id1/Emilin1/Plekha2/Fbln1/Phldb2/Vtn/Cdk6/Anxa2/Plau/Npnt/Col3a1/Sned1/Svep1/Lamb1/Dab2/Smoc2/Angpt1/Fn1/Nid1/Col1a1/Abi3bp/Itgbl1/Adamts12",23,"Down","ARC"
"GO:0051216","cartilage development",0.0738255033557047,0.0125883865438183,3.01279739358495e-11,1.98292281787783e-08,1.41601477498492e-08,"Tgfbi/Creb3l2/Mgp/Cfh/Tgfbr2/Col3a1/Mustn1/Bmp6/Loxl2/Ctsk/Timp1/Ogn/Col1a1/Bgn/Msx1/Ccn3/Col6a1/Efemp1/Lum/Slc26a2/Adamts12/Pitx1",22,"Down","ARC"
"GO:0071560","cellular response to transforming growth factor beta stimulus",0.0738255033557047,0.0174630383544033,1.46463452462668e-08,3.40976283305558e-06,2.4349281309741e-06,"Cdkn1c/Sfrp1/Id1/Emilin1/Adamtsl2/Cdh5/Tgfbr2/Npnt/Col3a1/Col1a2/Ctsk/Lrrc32/Ltbp1/Hspa1b/Dab2/Tgfbr3/Fn1/Htra3/Col1a1/Ddr2/Lox/Fshb",22,"Down","ARC"
"GO:0071559","response to transforming growth factor beta",0.0738255033557047,0.0179451467752303,2.39070108098591e-08,5.07329342501963e-06,3.62286337264e-06,"Cdkn1c/Sfrp1/Id1/Emilin1/Adamtsl2/Cdh5/Tgfbr2/Npnt/Col3a1/Col1a2/Ctsk/Lrrc32/Ltbp1/Hspa1b/Dab2/Tgfbr3/Fn1/Htra3/Col1a1/Ddr2/Lox/Fshb",22,"Down","ARC"
"GO:0010631","epithelial cell migration",0.0738255033557047,0.0210520677094493,3.88063238103903e-07,3.36781736402819e-05,2.40497466866536e-05,"Sp100/Jcad/Igf1/Igf2/Cdh5/Serpinf1/Tgfbr2/Kitlg/Klf4/Loxl2/Hspb1/Adora2b/Smoc2/Angpt1/Aqp1/Col18a1/Tgfbr3/Lcn2/Dcn/Ccn3/Cyp1b1/Gata2",22,"Down","ARC"
"GO:0090132","epithelium migration",0.0738255033557047,0.0211592029140776,4.22943605788731e-07,3.55362616863766e-05,2.53766163473239e-05,"Sp100/Jcad/Igf1/Igf2/Cdh5/Serpinf1/Tgfbr2/Kitlg/Klf4/Loxl2/Hspb1/Adora2b/Smoc2/Angpt1/Aqp1/Col18a1/Tgfbr3/Lcn2/Dcn/Ccn3/Cyp1b1/Gata2",22,"Down","ARC"
"GO:0090130","tissue migration",0.0738255033557047,0.0215341761302764,5.68972284222018e-07,4.32090682767836e-05,3.08558046443479e-05,"Sp100/Jcad/Igf1/Igf2/Cdh5/Serpinf1/Tgfbr2/Kitlg/Klf4/Loxl2/Hspb1/Adora2b/Smoc2/Angpt1/Aqp1/Col18a1/Tgfbr3/Lcn2/Dcn/Ccn3/Cyp1b1/Gata2",22,"Down","ARC"
"GO:0002443","leukocyte mediated immunity",0.0738255033557047,0.0231947718020141,1.95064503676702e-06,0.000119553036166122,8.53734013645134e-05,"Unc93b1/Rab27a/Igf2/Pomc/Cfh/Tlr3/Prkcd/C2/RT1-CE5/Cd74/Svep1/Adora2b/Vamp8/Serping1/Ptpn6/C4a/RT1-Db1/RT1-Da/RT1-Bb/Cfb/RT1-A2/Gata2",22,"Down","ARC"
"GO:0032102","negative regulation of response to external stimulus",0.0738255033557047,0.0239447182344118,3.26935458680163e-06,0.000174468665719995,0.000124588918037576,"Igf1/Tnfrsf1a/Igf2/Ada/Phldb2/Irgm/Sema3c/Uaca/Anxa2/Cdh5/Plau/Ier3/Prkcd/RT1-CE5/C1qtnf3/Serping1/Tspan8/Isg15/Ptpn6/RT1-Db1/Ccn3/RT1-A2",22,"Down","ARC"
"GO:0050678","regulation of epithelial cell proliferation",0.0738255033557047,0.0252839082922648,7.77825384324147e-06,0.000326769408797453,0.000233347615297244,"Cdkn1c/Sfrp1/Gas1/Jcad/Id1/Igf1/Igf2/Cdk6/Serpinf1/Plau/Bmp6/Gpc3/Adora2b/Cyba/Dab2/Col18a1/Tgfbr3/Nupr1/Aldh1a2/Cdh1/Gata2/Six1",22,"Down","ARC"
"GO:0060541","respiratory system development",0.0704697986577181,0.0168202271266338,3.67605891244909e-08,6.66591366009988e-06,4.76016118548536e-06,"Id1/Igf1/Ada/Adamtsl2/Cp/Mgp/Anxa2/Tgfbr2/Col3a1/Gpc3/Klf2/Man2a1/Igfbp5/Msx1/Aldh1a2/Crispld2/Col6a1/Lox/Timeless/Lhx3/Six1",21,"Down","ARC"
"GO:0007162","negative regulation of cell adhesion",0.0704697986577181,0.0177308763659739,9.03496635768261e-08,1.32144748690699e-05,9.43652041802405e-06,"Fbln1/Phldb2/Prkcd/Bmp6/Klf4/Cd74/Hspb1/Lamb1/Lrrc32/Lgals3/Angpt1/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Col1a1/RT1-Bb/Cdh1/Epcam/Cyp1b1/RT1-A2",21,"Down","ARC"
"GO:0031960","response to corticosteroid",0.0704697986577181,0.0188557960145704,2.53062405699201e-07,2.56241907719525e-05,1.82983585659423e-05,"Fibin/Igf1/Mgp/Igfbp2/Serpinf1/Ucp2/Sult1a1/Ephx1/Bmp6/Th/Cyba/Aqp1/RT1-Ba/Ghrh/RT1-Db1/Fn1/RT1-Bb/Oxt/Lepr/Gjb2/Cyp1b1",21,"Down","ARC"
"GO:0032943","mononuclear cell proliferation",0.0704697986577181,0.0188557960145704,2.53062405699201e-07,2.56241907719525e-05,1.82983585659423e-05,"Igf1/Igf2/Ada/Irgm/Cnn2/Ccnd3/Igfbp2/Tgfbr2/Prkcd/Pycard/Kitlg/Cd74/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Bb/RT1-A2",21,"Down","ARC"
"GO:0045765","regulation of angiogenesis",0.0704697986577181,0.0196593100492822,5.02769973350308e-07,3.89301691129484e-05,2.78002220558406e-05,"Sp100/Jcad/Id1/Emilin1/Erap1/Tnfrsf1a/Igf2/Cdh5/Serpinf1/Tlr3/Tgfbr2/Klf4/Klf2/Hspb1/Lgals3/Smoc2/Aqp1/Dcn/Foxc1/Cyp1b1/Gata2",21,"Down","ARC"
"GO:1903037","regulation of leukocyte cell-cell adhesion",0.0704697986577181,0.0196593100492822,5.02769973350308e-07,3.89301691129484e-05,2.78002220558406e-05,"Igf1/Igf2/Ada/Irgm/Igfbp2/Tgfbr2/Pycard/Kitlg/Klf4/Cd74/Hspb1/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Da/RT1-Bb/RT1-A2",21,"Down","ARC"
"GO:1901342","regulation of vasculature development",0.0704697986577181,0.0201949860724234,7.78189798598224e-07,5.69087317530442e-05,4.06388005934628e-05,"Sp100/Jcad/Id1/Emilin1/Erap1/Tnfrsf1a/Igf2/Cdh5/Serpinf1/Tlr3/Tgfbr2/Klf4/Klf2/Hspb1/Lgals3/Smoc2/Aqp1/Dcn/Foxc1/Cyp1b1/Gata2",21,"Down","ARC"
"GO:0070661","leukocyte proliferation",0.0704697986577181,0.0206770944932505,1.13768570008506e-06,7.88196636778229e-05,5.62855030568399e-05,"Igf1/Igf2/Ada/Irgm/Cnn2/Ccnd3/Igfbp2/Tgfbr2/Prkcd/Pycard/Kitlg/Cd74/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Bb/RT1-A2",21,"Down","ARC"
"GO:0050878","regulation of body fluid levels",0.0704697986577181,0.0212663381187058,1.7804581001894e-06,0.000114138660934945,8.15069698243976e-05,"Fbln1/Rab27a/Ada/Cp/Cfh/Anxa2/Plau/F11r/Prkcd/Avp/Hspb1/Svep1/Cyba/Vamp8/Alas2/Serping1/Tspan8/Aqp1/Ptpn6/Oxt/Thbd",21,"Down","ARC"
"GO:0002250","adaptive immune response",0.0704697986577181,0.0229805013927577,5.96848782164013e-06,0.000283970583224782,0.000202784766952111,"Erap1/Unc93b1/Rab27a/Ada/Cfh/Prkcd/C2/Pycard/RT1-CE5/Cd74/Svep1/Serping1/Ptpn6/C4a/RT1-Ba/RT1-Db1/Ccl19/RT1-Da/RT1-Bb/Cfb/RT1-A2",21,"Down","ARC"
"GO:0051384","response to glucocorticoid",0.0671140939597315,0.0168202271266338,1.73085429629268e-07,2.07125564123024e-05,1.47909367137738e-05,"Fibin/Igf1/Mgp/Igfbp2/Serpinf1/Ucp2/Sult1a1/Ephx1/Bmp6/Th/Aqp1/RT1-Ba/Ghrh/RT1-Db1/Fn1/RT1-Bb/Oxt/Lepr/Gjb2/Cyp1b1",20,"Down","ARC"
"GO:0046651","lymphocyte proliferation",0.0671140939597315,0.0184808227983715,7.71821294895917e-07,5.69087317530442e-05,4.06388005934628e-05,"Igf1/Igf2/Ada/Irgm/Ccnd3/Igfbp2/Tgfbr2/Prkcd/Pycard/Kitlg/Cd74/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Bb/RT1-A2",20,"Down","ARC"
"GO:0050863","regulation of T cell activation",0.0671140939597315,0.0196057424469681,1.9239000150756e-06,0.000119553036166122,8.53734013645134e-05,"Igf1/Igf2/Ada/Irgm/Igfbp2/Tgfbr2/Pycard/Kitlg/Cd74/Hspb1/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Da/RT1-Bb/RT1-A2",20,"Down","ARC"
"GO:0070371","ERK1 and ERK2 cascade",0.0671140939597315,0.0196593100492822,2.00580952756696e-06,0.00012001427006609,8.57027707233155e-05,"Emilin1/Igf1/Fbln1/Pdgfc/Npnt/Pycard/Avp/Klf4/Cd74/C1qtnf3/Dab2/Angpt1/Ptpn6/RT1-Db1/Fn1/Dusp4/Ccl19/Atf3/Ddr2/Alkal2",20,"Down","ARC"
"GO:0050727","regulation of inflammatory response",0.0671140939597315,0.0217484465395329,9.09744374895093e-06,0.000366589850659257,0.000261783585428996,"Igf1/Tnfrsf1a/Ada/Irgm/Uaca/Cdh5/Ier3/Pycard/Cd74/Adora2b/Vamp8/C1qtnf3/Ptpn6/RT1-Db1/Pde5a/Nupr1/Aoc3/Ccn3/RT1-A2/Adamts12",20,"Down","ARC"
"GO:0060348","bone development",0.063758389261745,0.0137668737947289,3.42573295600603e-08,6.66591366009988e-06,4.76016118548536e-06,"Igf1/Pdgfc/Cfh/Anxa2/Tgfbr2/Col3a1/Bmp6/Tgm2/Ogn/Col1a1/Bgn/Msx1/Ddr2/Col6a1/Lepr/Foxc1/Lox/Ranbp3l/Adamts12",19,"Down","ARC"
"GO:0032944","regulation of mononuclear cell proliferation",0.063758389261745,0.0143561174201843,6.67609140623422e-08,1.05455539852876e-05,7.5306311062322e-06,"Igf1/Igf2/Ada/Irgm/Cnn2/Igfbp2/Tgfbr2/Pycard/Kitlg/Cd74/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Bb/RT1-A2",19,"Down","ARC"
"GO:0030324","lung development",0.063758389261745,0.0148917934433255,1.18842511266049e-07,1.6183071620332e-05,1.15564097162158e-05,"Id1/Igf1/Ada/Adamtsl2/Cp/Mgp/Anxa2/Tgfbr2/Col3a1/Gpc3/Klf2/Man2a1/Igfbp5/Aldh1a2/Crispld2/Col6a1/Lox/Timeless/Lhx3",19,"Down","ARC"
"GO:0030323","respiratory tube development",0.063758389261745,0.0150524962502678,1.40553147627662e-07,1.85014793327212e-05,1.32119958770002e-05,"Id1/Igf1/Ada/Adamtsl2/Cp/Mgp/Anxa2/Tgfbr2/Col3a1/Gpc3/Klf2/Man2a1/Igfbp5/Aldh1a2/Crispld2/Col6a1/Lox/Timeless/Lhx3",19,"Down","ARC"
"GO:0070663","regulation of leukocyte proliferation",0.063758389261745,0.0154810370687808,2.17421895257083e-07,2.45314018391492e-05,1.75179927035707e-05,"Igf1/Igf2/Ada/Irgm/Cnn2/Igfbp2/Tgfbr2/Pycard/Kitlg/Cd74/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Bb/RT1-A2",19,"Down","ARC"
"GO:0043542","endothelial cell migration",0.063758389261745,0.0157488750803514,2.83313950344099e-07,2.73848990036134e-05,1.95556888301316e-05,"Sp100/Jcad/Igf1/Igf2/Cdh5/Serpinf1/Klf4/Loxl2/Hspb1/Adora2b/Smoc2/Angpt1/Col18a1/Tgfbr3/Lcn2/Dcn/Ccn3/Cyp1b1/Gata2",19,"Down","ARC"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.063758389261745,0.0159095778872938,3.31146943876725e-07,3.04116111946323e-05,2.17170786449387e-05,"Cdkn1c/Sfrp1/Emilin1/Adamtsl2/Cdh5/Tgfbr2/Npnt/Bmp6/Gpc3/Ltbp1/Hspa1b/Dab2/Tgfbr3/Htra3/Msx1/Ccn3/Tfap2b/Lox/Bmp7",19,"Down","ARC"
"GO:0070372","regulation of ERK1 and ERK2 cascade",0.063758389261745,0.0182129847868009,2.51703618268759e-06,0.000138846012461977,9.91506090510955e-05,"Emilin1/Igf1/Fbln1/Pdgfc/Npnt/Pycard/Klf4/Cd74/C1qtnf3/Dab2/Angpt1/Ptpn6/RT1-Db1/Fn1/Dusp4/Ccl19/Atf3/Ddr2/Alkal2",19,"Down","ARC"
"GO:0090287","regulation of cellular response to growth factor stimulus",0.063758389261745,0.0192307692307692,5.5370670285683e-06,0.000274672254117352,0.000196144785163569,"Cdkn1c/Sfrp1/Jcad/Emilin1/Adamtsl2/Cdh5/Tmem204/Npnt/Gpc3/Ltbp1/Hspa1b/Smoc2/Tgfbr3/Htra3/Dcn/Msx1/Tfap2b/Lox/Adamts12",19,"Down","ARC"
"GO:0050670","regulation of lymphocyte proliferation",0.0604026845637584,0.0140882794086137,2.51983618704868e-07,2.56241907719525e-05,1.82983585659423e-05,"Igf1/Igf2/Ada/Irgm/Igfbp2/Tgfbr2/Pycard/Kitlg/Cd74/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Bb/RT1-A2",18,"Down","ARC"
"GO:0048762","mesenchymal cell differentiation",0.0604026845637584,0.0145168202271266,3.92300832477328e-07,3.36781736402819e-05,2.40497466866536e-05,"Sfrp1/Phldb2/Sema3c/Tgfbr2/Hey2/Kitlg/Loxl2/Dab2/Tgfbr3/Fn1/Col1a1/Zic2/Msx1/Aldh1a2/Foxc1/Bmp7/Ranbp3l/Six1",18,"Down","ARC"
"GO:0034612","response to tumor necrosis factor",0.0604026845637584,0.0162309835011785,1.96782662719623e-06,0.000119553036166122,8.53734013645134e-05,"Sfrp1/Tnfrsf1a/Npnt/Pycard/Klf2/Krt18/Cyba/Ctsk/Hspa1b/Lcn2/Ccl19/Col1a1/Plvap/Krt8/Cxcl16/Cyp1b1/Traf1/Adamts12",18,"Down","ARC"
"GO:0022409","positive regulation of cell-cell adhesion",0.0604026845637584,0.0163381187058067,2.16006841868779e-06,0.000127315077394001,9.09163125477546e-05,"Igf1/Igf2/Ada/Irgm/Igfbp2/Tgfbr2/F11r/Pycard/Kitlg/Cd74/RT1-Ba/RT1-Db1/Ccl19/RT1-Da/RT1-Bb/Cdh1/Bmp7/RT1-A2",18,"Down","ARC"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.0604026845637584,0.0179451467752303,7.9707201594049e-06,0.000331330251678842,0.000236604535258124,"Unc93b1/Rab27a/Ada/Cfh/Prkcd/C2/RT1-CE5/Cd74/Svep1/Serping1/Ptpn6/C4a/RT1-Db1/Ccl19/RT1-Da/RT1-Bb/Cfb/RT1-A2",18,"Down","ARC"
"GO:0060485","mesenchyme development",0.0604026845637584,0.0179987143775445,8.30213955154842e-06,0.000341511969677757,0.000243875349326735,"Sfrp1/Phldb2/Sema3c/Tgfbr2/Hey2/Kitlg/Loxl2/Dab2/Tgfbr3/Fn1/Col1a1/Zic2/Msx1/Aldh1a2/Foxc1/Bmp7/Ranbp3l/Six1",18,"Down","ARC"
"GO:0048771","tissue remodeling",0.0570469798657718,0.0123741161345618,1.9521393616799e-07,2.26735245272762e-05,1.61912735292274e-05,"Sfrp1/Igf1/Cp/Sema3c/Ctsk/Tgm2/Timp1/Tgfbr3/Bgn/Igfbp5/Abi3bp/Ddr2/Tnnt2/Col6a1/Lepr/Foxc1/Fshb",17,"Down","ARC"
"GO:0042098","T cell proliferation",0.0570469798657718,0.0131240625669595,4.49957793115196e-07,3.70184026044148e-05,2.64350203455178e-05,"Igf1/Igf2/Irgm/Ccnd3/Igfbp2/Tgfbr2/Pycard/Kitlg/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Bb/RT1-A2",17,"Down","ARC"
"GO:0071356","cellular response to tumor necrosis factor",0.0570469798657718,0.0147846582386972,2.33519679815492e-06,0.000131738459370197,9.40750710113841e-05,"Sfrp1/Tnfrsf1a/Npnt/Pycard/Klf2/Krt18/Cyba/Ctsk/Hspa1b/Lcn2/Ccl19/Col1a1/Plvap/Krt8/Cyp1b1/Traf1/Adamts12",17,"Down","ARC"
"GO:0000302","response to reactive oxygen species",0.0570469798657718,0.0159631454896079,6.51992064183628e-06,0.000298730373460817,0.000213324804547861,"Ada/Cfh/Sod3/Ucp2/Prkcd/Klf4/Klf2/Hspb1/Aqp1/Fn1/Lcn2/Col1a1/Ddr2/Txnip/Col6a1/Cyp1b1/Apoa4",17,"Down","ARC"
"GO:0007565","female pregnancy",0.0570469798657718,0.0163381187058067,8.84892975253026e-06,0.000360251789615897,0.000257257545382839,"Igf1/Fbln1/Igf2/Cp/Igfbp2/Tgfbr2/Plau/Hspb1/Lamb1/Alas2/Timp1/Igfbp5/Oxt/Lepr/Cdh1/Thbd/Gjb2",17,"Down","ARC"
"GO:0034341","response to type II interferon",0.0536912751677852,0.00910649239340047,1.46786447611914e-08,3.40976283305558e-06,2.4349281309741e-06,"Irf8/Sp100/Irgm/Cfh/Tlr3/Mrc1/Cd74/Vamp8/Ifitm2/Ifitm3/RT1-Ba/RT1-Db1/Ccl19/RT1-Bb/Ifitm1/Cxcl16",16,"Down","ARC"
"GO:0042129","regulation of T cell proliferation",0.0536912751677852,0.0107670880651382,1.54183892616273e-07,1.9641038449731e-05,1.40257605541255e-05,"Igf1/Igf2/Irgm/Igfbp2/Tgfbr2/Pycard/Kitlg/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/Ccl19/RT1-Bb/RT1-A2",16,"Down","ARC"
"GO:0007179","transforming growth factor beta receptor signaling pathway",0.0536912751677852,0.0123205485322477,9.52184348650896e-07,6.71459998718284e-05,4.79492832713487e-05,"Cdkn1c/Emilin1/Adamtsl2/Cdh5/Tgfbr2/Npnt/Col3a1/Col1a2/Lrrc32/Ltbp1/Hspa1b/Dab2/Tgfbr3/Htra3/Lox/Fshb",16,"Down","ARC"
"GO:0045926","negative regulation of growth",0.0536912751677852,0.0143025498178702,6.58129716158295e-06,0.000298730373460817,0.000213324804547861,"Sfrp1/Gas1/Mt2A/Sema3c/Tgfbr2/Mt1/Cxadr/Gpc3/Hspa1b/Dab2/Plac8/Igfbp5/Msx1/Ccn3/Cdh1/Cga",16,"Down","ARC"
"GO:0030199","collagen fibril organization",0.0503355704697987,0.00342832654810371,6.18963736638635e-14,6.11071948996492e-11,4.36369434330237e-11,"Emilin1/Anxa2/Col3a1/Antxr2/Col1a2/Loxl2/Col5a1/Col18a1/Col1a1/Ddr2/Col6a1/Foxc1/Lox/Cyp1b1/Adamts12",15,"Down","ARC"
"GO:0032963","collagen metabolic process",0.0503355704697987,0.00680308549389329,1.83744608977795e-09,7.25607460853312e-07,5.18159797317382e-07,"Id1/Emilin1/Mrc2/Prkcd/Col1a2/Adora2b/Ctsk/Ltbp1/Col5a1/Tgfbr3/Fn1/Col1a1/Ddr2/Col6a1/Mfap4",15,"Down","ARC"
"GO:0031214","biomineral tissue development",0.0503355704697987,0.0099635740304264,3.20084768719461e-07,3.00955893255513e-05,2.14914058997353e-05,"Wls/Igf1/Mgp/Srgn/Hey2/Bmp6/Col1a2/Gpc3/Isg15/Col1a1/Ddr2/Col6a1/Wnt6/Lox/Bmp7",15,"Down","ARC"
